X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
5291.0,5291.0,train,2.1158736267478517E-4,77.31134192219794,0.7618013135707762
5292.0,5292.0,train,1.9242728054574853E-4,61.13029054924664,0.7287560904270969
5293.0,5293.0,train,1.5894661386317324E-4,34.02791951492219,0.6596306786251593
5294.0,5294.0,train,1.4432598428813258E-4,25.807668757041363,0.6241593673836122
5297.0,5297.0,train,1.3754968804909716E-4,22.968359667162535,0.6064881014784422
5299.0,5299.0,train,1.4375030918664585E-4,25.502685360838864,0.6226894757250218
5300.0,5300.0,train,7.832902157478248E-5,10.98722789603608,0.4120440660399455
5301.0,5301.0,train,2.107975715905134E-4,76.72057991062923,0.7605223115393484
5302.0,5302.0,train,1.9787131313784304E-4,65.89740438507138,0.7385859232972166
5303.0,5303.0,train,1.3278365653409248E-4,21.558978997048875,0.5935637960403628
5305.0,5305.0,train,2.5073512387818785E-4,94.175455839561,0.8173325889435669
5306.0,5306.0,train,2.135298208570592E-4,78.56146164273247,0.7649179811448586
5307.0,5307.0,train,3.419936184559319E-5,4.412437213846583,0.20696337060193182
5310.0,5310.0,train,1.6317671403018113E-4,37.01318412161937,0.6692544222239876
5311.0,5311.0,train,1.6805816771739464E-4,40.681418525720495,0.6800223496799723
5312.0,5312.0,train,1.7498791759982767E-4,45.79938313925402,0.6947092594493754
5313.0,5313.0,train,1.6595111340439935E-4,39.034416140311606,0.6754181127319441
5314.0,5314.0,train,1.2222974226423587E-4,19.025375946435645,0.5634133371413748
5315.0,5315.0,train,2.2313062976142436E-4,84.08391646919884,0.7797337591073734
5316.0,5316.0,train,1.4999364530045458E-4,28.409370891086674,0.6383285835965196
5318.0,5318.0,train,2.4018493157546838E-4,91.24598556917871,0.8037868131793949
5319.0,5319.0,train,1.7839006772185927E-4,48.82687074884178,0.7016710966475328
5325.0,5325.0,train,2.059188042891981E-4,72.71872601458944,0.7524678875460193
5326.0,5326.0,train,1.704325879513822E-4,42.27412892793385,0.6851326005938261
5327.0,5327.0,train,1.0185968243204176E-4,14.697656801444873,0.49875031208205667
5328.0,5328.0,train,1.356904455603419E-4,22.44550590176053,0.6014959183133175
5329.0,5329.0,train,1.7811547293602355E-4,48.53671193488316,0.7011151306149748
5330.0,5330.0,train,1.6712238446640377E-4,39.95379623521041,0.6779856372265538
5332.0,5332.0,train,1.4604132581375057E-4,26.684195079718947,0.6285053449270909
5333.0,5333.0,train,1.1153722106682544E-4,16.55833452655942,0.5305852868657499
5334.0,5334.0,train,1.8428970324011552E-4,53.42618390978407,0.7133693070526586
5335.0,5335.0,train,1.8416104308434286E-4,53.298540426067476,0.7131191501497035
5336.0,5336.0,train,1.862467176725843E-4,55.11180771950842,0.7171475926247691
5337.0,5337.0,train,1.771544915365585E-4,47.781400678766424,0.6991612822395681
5338.0,5338.0,train,2.304481144765833E-4,87.78084717960023,0.7903957105630172
5339.0,5339.0,train,3.991343215870103E-5,5.208808305521004,0.23710100543585988
5341.0,5341.0,train,1.45866996879785E-4,26.60909187914316,0.6280659702522171
5342.0,5342.0,train,2.150638719011391E-4,79.51127343731353,0.7673505144836605
5343.0,5343.0,train,8.573012239060905E-5,12.13308127442199,0.44082109451370943
5345.0,5345.0,train,1.7874988093036033E-4,49.07770228365346,0.7023980374559444
5346.0,5346.0,train,1.8156657741707358E-4,51.275956363678276,0.7080278192635707
5347.0,5347.0,train,1.7328039030204266E-4,44.45602670468795,0.6911541410653157
5350.0,5350.0,train,1.9377201593175997E-4,62.473582025247126,0.7312180147145235
5351.0,5351.0,train,1.7676533752551262E-4,47.44218391255435,0.6983664332709437
5352.0,5352.0,train,2.2947436551604898E-4,87.38529596849156,0.7890072359664756
5354.0,5354.0,train,2.1498033905314939E-4,79.42395095343946,0.7672187074279215
5356.0,5356.0,train,1.7385934216365085E-4,44.94881170669856,0.6923641494396211
5357.0,5357.0,train,2.5215721650550686E-4,94.56009679566252,0.8190854726483439
5358.0,5358.0,train,2.303479456545096E-4,87.7500762425756,0.7902533018691597
5359.0,5359.0,train,2.5621535121387744E-4,95.3729532550141,0.8239956241460229
5360.0,5360.0,train,1.7343439858957726E-4,44.600576978312716,0.6914764819689094
5362.0,5362.0,train,1.434634910498841E-4,25.41034877676284,0.6219549886248772
5363.0,5363.0,train,1.8207914327401071E-4,51.76432786344288,0.7090407808326538
5364.0,5364.0,train,1.9151793014163173E-4,60.232905363617505,0.7270784954897638
5365.0,5365.0,train,2.416583672142677E-4,91.89033961526239,0.8057373225263725
5367.0,5367.0,train,1.2091969961169583E-4,18.679041236306624,0.5595180233738505
5368.0,5368.0,train,2.2992849000306857E-4,87.5647518072408,0.7896559156595676
5369.0,5369.0,train,2.2281615690848756E-4,83.87151475038576,0.7792635939135168
5371.0,5371.0,train,2.3906191768541577E-4,90.86850649913892,0.8022870450689172
5372.0,5372.0,train,6.520818670105662E-5,9.004714073196004,0.35733942418495934
5373.0,5373.0,train,2.64780546185872E-4,96.77326207738766,0.8339260317948851
5376.0,5376.0,train,1.604276263527216E-4,35.23129208462269,0.6630315222798923
5378.0,5378.0,train,2.1775505839589658E-4,81.35148784532778,0.7715572560320179
5379.0,5379.0,train,1.9050101725088747E-4,59.20739106702473,0.7251901741615738
5380.0,5380.0,train,8.046797067951326E-5,11.285429673808332,0.4205096327275277
5381.0,5381.0,train,3.836621367688838E-5,4.9776042878366304,0.22905546907464158
5383.0,5383.0,train,1.2014772078864628E-4,18.485012819594346,0.557206347576332
5384.0,5384.0,train,2.3926448986514746E-4,90.9332348826433,0.8025584220358166
5387.0,5387.0,train,1.768447755066306E-4,47.5144346628927,0.6985288561451088
5388.0,5388.0,train,1.6142061677208833E-4,35.88082785156699,0.665292672446072
5389.0,5389.0,train,1.9311548388182366E-4,61.761746154664515,0.7300188485376089
5390.0,5390.0,train,2.3537455235361914E-4,89.47188286315019,0.7972815392371425
5391.0,5391.0,train,1.0763983174777405E-4,15.77842155853673,0.5180152162129832
5392.0,5392.0,train,7.258212490886337E-5,10.167156798624925,0.3886813487011397
5394.0,5394.0,train,2.220320773376467E-4,83.39033877458735,0.7780869492370526
5396.0,5396.0,train,1.2657966163615085E-4,19.968470573325135,0.5761020945640879
5398.0,5398.0,train,2.1359708689163838E-4,78.59535629902501,0.7650251756395421
5399.0,5399.0,train,1.9119451809308644E-4,59.979128601209794,0.7264793580035669
5400.0,5400.0,train,1.844606547815733E-4,53.58634755866484,0.7137013546312303
5402.0,5402.0,train,5.0783645601897366E-5,6.771057190814984,0.2913079525456296
5403.0,5403.0,train,1.0311397619483916E-4,14.949822097583795,0.5029951802596937
5404.0,5404.0,train,1.8996084487863854E-4,58.74284740554804,0.7241818121680872
5405.0,5405.0,train,1.4852242807004187E-4,27.723444255220667,0.6347026886815941
5406.0,5406.0,train,9.595438965521433E-5,13.690357869161364,0.47827288030764714
5408.0,5408.0,train,1.1202152485657418E-4,16.66791603992971,0.5321242137095219
5409.0,5409.0,train,9.865371991474185E-5,14.183322851361664,0.4877349778582225
5410.0,5410.0,train,2.1613686323246345E-4,80.26703569942914,0.7690369732576596
5411.0,5411.0,train,2.341675903446188E-4,89.0311643366208,0.7956157446007363
5412.0,5412.0,train,1.6771460218661046E-4,40.34470390714477,0.6792760874604356
5413.0,5413.0,train,2.2472792346643755E-4,85.09211041749603,0.7821064400857135
5414.0,5414.0,train,2.4129976919399373E-4,91.69983413232383,0.8052644091211558
5415.0,5415.0,train,2.079587216374394E-4,74.46846965497384,0.7558680556652395
5417.0,5417.0,train,1.4596191079169687E-4,26.649982042362755,0.6283052535187407
5418.0,5418.0,train,2.2761377192395807E-4,86.62331712843815,0.7863285754076561
5419.0,5419.0,train,1.0345755803248537E-4,15.025942691099239,0.5041516687189624
5420.0,5420.0,train,2.0666036724936672E-4,73.53464490782527,0.7537093811162653
5421.0,5421.0,train,1.863031345182591E-4,55.21936259144584,0.7172557713591348
5422.0,5422.0,train,1.6384939351488098E-4,37.534812048059095,0.6707595330014419
5423.0,5423.0,train,7.828202968790324E-5,10.979380170165358,0.4118566990281525
5424.0,5424.0,train,1.1295685257389761E-4,16.90038781910076,0.5350820508132237
5425.0,5425.0,train,1.9169568612626258E-4,60.4279889636665,0.727407238535341
5429.0,5429.0,train,1.665637563895703E-4,39.53460788890044,0.6767636208217209
5430.0,5430.0,train,1.5821469530576468E-4,33.379385282160406,0.6579373255107351
5431.0,5431.0,train,1.7983792773101822E-4,49.870330782888736,0.7045854900340068
5432.0,5432.0,train,2.4231882717331413E-4,92.19397727112647,0.8066053232313166
5433.0,5433.0,train,2.0724742731417027E-4,73.99760516961322,0.7546877950223814
5436.0,5436.0,train,1.806316526394157E-4,50.42077656476079,0.7061710767383607
5437.0,5437.0,train,1.9682564361943338E-4,65.0690253576048,0.7367258922369266
5438.0,5438.0,train,1.0711116954645277E-5,1.4486677784586215,0.07005126547363771
5439.0,5439.0,train,3.5109567313393195E-5,4.549875543755503,0.21184258066132888
5440.0,5440.0,train,1.9939337567134025E-4,67.44582916430814,0.7412698995265636
5441.0,5441.0,train,1.469793675036694E-4,27.07113056714478,0.6308606685972056
5442.0,5442.0,train,1.8800833894556967E-4,56.81227969140357,0.7205060324065953
5444.0,5444.0,train,1.549023497239459E-4,31.19190720660657,0.650167993851671
5445.0,5445.0,train,1.7170177941932583E-4,43.35805845243525,0.6878306119159895
5447.0,5447.0,train,7.950821491224819E-5,11.151668897630737,0.416726277748097
5448.0,5448.0,train,1.4687137923894114E-4,27.029464405299652,0.6305902838626064
5451.0,5451.0,train,1.8680181947816033E-4,55.734050439833574,0.718210197370347
5452.0,5452.0,train,2.0964330447235228E-4,75.6381836362987,0.7586407074339858
5453.0,5453.0,train,1.3572959288119495E-4,22.45658174544378,0.6016016812401705
5456.0,5456.0,train,1.0846761690303743E-4,15.937748709288343,0.5207128874552928
5457.0,5457.0,train,1.6590157209397168E-4,39.006296807855286,0.6753090639060635
5458.0,5458.0,train,2.0378093315200755E-4,71.06005064090402,0.7488536154534738
5461.0,5461.0,train,1.448434886817724E-4,25.996677398083214,0.6254758415053132
5462.0,5462.0,train,1.8582397009866103E-5,2.4678074350676527,0.1183819478427609
5465.0,5465.0,train,2.0823001393291185E-4,74.6449615485945,0.7563167173402321
5466.0,5466.0,train,1.3313858384163063E-4,21.66083382885154,0.5945407309026951
5467.0,5467.0,train,1.7064122661295954E-4,42.3977097263508,0.6855777149598602
5469.0,5469.0,train,1.3823832784811563E-4,23.216689908481005,0.6083212292738607
5470.0,5470.0,train,7.419761867187245E-6,1.0205322594767134,0.0490645217707919
5471.0,5471.0,train,1.5574444902445657E-4,31.810810703959618,0.6521597669038124
5474.0,5474.0,train,2.2971573728681316E-4,87.47764045341977,0.7893522644758051
5475.0,5475.0,train,2.222591073000242E-4,83.50568957798698,0.7784282899376136
5476.0,5476.0,train,1.3236959351390316E-4,21.443528021842614,0.5924211153239729
5477.0,5477.0,train,1.7627527964455758E-4,46.96587272382527,0.6973624995041747
5478.0,5478.0,train,2.016196943374928E-4,69.33194303585763,0.7451461940722058
5479.0,5479.0,train,2.2216519493846966E-4,83.45796271052674,0.7782871559446097
5480.0,5480.0,train,1.6753256097665415E-4,40.201588151355516,0.6788799687203483
5481.0,5481.0,train,1.5035753582398143E-4,28.712270172331873,0.639219845920192
5482.0,5482.0,train,1.5048997577797382E-4,28.822367417432062,0.6395436803020831
5484.0,5484.0,train,1.547088973630159E-4,31.06166317202301,0.6497088225740324
5485.0,5485.0,train,1.81552356735601E-4,51.26094769188165,0.7079996653288638
5487.0,5487.0,train,7.18589079797141E-5,10.061725392908048,0.38567625671026995
5489.0,5489.0,train,1.8512873661244596E-4,54.235809438228884,0.7149953179191382
5491.0,5491.0,train,1.6231629986361126E-4,36.47730972039187,0.6673192245981616
5492.0,5492.0,train,1.533036936494052E-4,30.323117299666805,0.6463553453669744
5493.0,5493.0,train,1.0776911045635412E-4,15.803304353498614,0.5184375212701609
5494.0,5494.0,train,1.1526433242872726E-4,17.50601707066284,0.5422993968065203
5495.0,5495.0,train,1.0751320684555796E-4,15.754049552399614,0.5176012211340287
5496.0,5496.0,train,1.9345342655621714E-4,62.12653787270469,0.7306367728546532
5497.0,5497.0,train,8.851006032617036E-5,12.502708289712402,0.45126241798436784
5500.0,5500.0,train,2.0603814519418233E-4,72.8480675544025,0.7526681047785627
5501.0,5501.0,train,2.684930633820772E-4,97.31006875721643,0.8380543357244046
5503.0,5503.0,train,1.5283093196940937E-4,30.065368882203508,0.6452199113537047
5505.0,5505.0,train,1.8731744141063124E-4,56.185741975513864,0.719193651208957
5506.0,5506.0,train,1.471289280845001E-4,27.12883697980196,0.6312348167077684
5507.0,5507.0,train,2.622134551304467E-5,3.403850457517656,0.16288314417777283
5508.0,5508.0,train,1.8752085933121883E-4,56.39015999535062,0.7195806886183724
5510.0,5510.0,train,9.156230230296219E-5,13.045627766098427,0.46250209241088014
5512.0,5512.0,train,2.0333329687890122E-4,70.73853167345185,0.7480901880874342
5513.0,5513.0,train,1.860836011643471E-4,54.93098858510895,0.7168345854729976
5514.0,5514.0,train,2.0477173948745697E-4,71.8416549275619,0.7505351817284148
5515.0,5515.0,train,1.59882569973508E-4,34.80070038146973,0.6617838809825979
5516.0,5516.0,train,1.848271691376133E-4,53.91367200237375,0.7144119576317991
5517.0,5517.0,train,1.7469815206990234E-4,45.58899902679513,0.6941088557798054
5518.0,5518.0,train,1.4298396315616887E-4,25.255681226108774,0.6207238133407394
5519.0,5519.0,train,2.1128574600914792E-4,77.12252781284387,0.7613136782717023
5520.0,5520.0,train,1.9725749457691469E-4,65.40906340639575,0.7374956651681304
5521.0,5521.0,train,1.7746716108682408E-4,47.98253658257734,0.6997983935564203
5523.0,5523.0,train,1.8914305457831432E-4,57.8935140654223,0.7226481639186462
5524.0,5524.0,train,1.9166011637850735E-4,60.386978883539726,0.7273414873244366
5525.0,5525.0,train,1.8689818594000356E-4,55.827932620263084,0.7183942599854909
5527.0,5527.0,train,1.8620693175823856E-4,55.03595858488938,0.7170712786487127
5528.0,5528.0,train,2.022812775519603E-4,69.9602595711498,0.746286859196666
5529.0,5529.0,train,2.972002765392068E-4,99.21706975398058,0.8666984235626869
5530.0,5530.0,train,1.3715285449141461E-4,22.84200103645011,0.6054278547377829
5531.0,5531.0,train,1.9376525769293894E-4,62.46708616875439,0.7312056978568975
5533.0,5533.0,train,1.59329548916228E-4,34.37243120426957,0.6605132871506711
5534.0,5534.0,train,1.633508724539431E-4,37.12999106629298,0.6696447580498943
5535.0,5535.0,train,2.0973225854657165E-4,75.71482227300986,0.7587862383229724
5536.0,5536.0,train,2.2801362768244102E-4,86.80640307307729,0.7869070942188661
5537.0,5537.0,train,2.1275408428085194E-4,77.94000741137731,0.7636782354335433
5538.0,5538.0,train,8.305969069271144E-5,11.704315147064287,0.4306040268087058
5539.0,5539.0,train,1.1354996042728033E-4,17.049875584571513,0.5369479720084521
5541.0,5541.0,train,7.963802289016756E-5,11.169476894440542,0.41723942140618475
5542.0,5542.0,train,1.9441053607672986E-4,63.00076827869933,0.732379172543574
5544.0,5544.0,train,2.657904903349433E-4,96.95121377335418,0.8350593948667406
5545.0,5545.0,train,1.925999194589555E-4,61.251266565031216,0.7290734128836267
5546.0,5546.0,train,1.075315396847381E-4,15.757578147969596,0.5176611816298092
5547.0,5547.0,train,1.7680781274546063E-4,47.48081614450234,0.6984532911155064
5548.0,5548.0,train,2.064658971399654E-4,73.25637308252577,0.753384411044387
5549.0,5549.0,train,1.5066466841465932E-4,28.96070314046131,0.6399703839342396
5550.0,5550.0,train,1.0954120291040387E-4,16.17415503061661,0.5241891225430246
5551.0,5551.0,train,1.5356419173994686E-4,30.48745429401674,0.6469794313573054
5553.0,5553.0,train,1.8430130928397733E-4,53.437698242731926,0.7133918622219855
5554.0,5554.0,train,2.0838915781373548E-4,74.74267727092786,0.7565795247859939
5556.0,5556.0,train,2.4046638448122415E-4,91.3493222248311,0.8041609029873625
5557.0,5557.0,train,1.366957150319878E-4,22.707846799970678,0.6042029433997835
5558.0,5558.0,train,4.397581484872568E-5,5.856621253680692,0.25782801465888117
5559.0,5559.0,train,1.9601787466490218E-4,64.28527898820519,0.7352799816217148
5560.0,5560.0,train,2.2825881598520696E-4,86.9011531354422,0.7872610622702572
5561.0,5561.0,train,1.1620368472111404E-4,17.72271534604976,0.5452053187418487
5562.0,5562.0,train,4.074863168856001E-5,5.339088707721355,0.24140909216715067
5563.0,5563.0,train,1.7144236587408816E-4,43.0943068876806,0.6872810441602761
5564.0,5564.0,train,1.65653946943498E-4,38.786372346542514,0.6747634494883635
5565.0,5565.0,train,1.79456824981184E-4,49.487451325994606,0.7038211415283515
5566.0,5566.0,train,1.461397948457148E-4,26.726616835476218,0.6287532946025347
5569.0,5569.0,train,1.6412402004950926E-4,37.75012955056092,0.6713720352696457
5570.0,5570.0,train,1.9878346558971802E-4,66.75757660226931,0.7401977203762815
5572.0,5572.0,train,2.4236643506521163E-4,92.21373322681343,0.8066677412030417
5573.0,5573.0,train,1.910952144434112E-4,59.85514041607503,0.7262951290802887
5574.0,5574.0,train,1.5859278445028838E-4,33.66786392498759,0.658813114768666
5575.0,5575.0,train,1.9664692098668871E-4,64.89855098540848,0.7364066596992764
5577.0,5577.0,train,1.8717242082808705E-4,56.0705305912425,0.7189173986020889
5578.0,5578.0,train,9.049830906947944E-5,12.846551171590765,0.458610391704125
5579.0,5579.0,train,8.458933712377147E-5,11.964757308519735,0.43647907592811586
5580.0,5580.0,train,7.255712293257557E-5,10.163511981420738,0.3885777068703361
5581.0,5581.0,train,2.2163265326421785E-4,83.20082019802786,0.7774851362116947
5582.0,5582.0,train,2.154104455909866E-4,79.8444032291362,0.7678965787879043
5583.0,5583.0,train,1.6561232209087338E-4,38.74810896004665,0.6746716437936117
5584.0,5584.0,train,1.9318504646916347E-4,61.83027681375647,0.7301461586889966
5585.0,5585.0,train,2.746845252880562E-4,97.9542784884506,0.8447121965238266
5586.0,5586.0,train,1.862711904802576E-4,55.158463459718064,0.717194524069456
5587.0,5587.0,train,2.415253404778943E-4,91.81610370339935,0.8055620231134173
5588.0,5588.0,train,2.426515577443149E-4,92.31233737476188,0.8070411397594437
5589.0,5589.0,train,1.8527313249471603E-4,54.37290397471565,0.7152742191932914
5590.0,5590.0,train,2.1072958792964314E-4,76.6436268169641,0.7604118970716756
5591.0,5591.0,train,1.923100210652604E-4,61.04812144554395,0.7285403473353785
5592.0,5592.0,train,1.5634713967616404E-4,32.29909962843022,0.6535783130848188
5593.0,5593.0,train,2.2192672579111292E-4,83.3368200348424,0.7779283740759164
5594.0,5594.0,train,1.641454871018664E-4,37.764000707799745,0.6714198654044341
5596.0,5596.0,train,1.5586733330979748E-4,31.91503820974267,0.6524494689244029
5597.0,5597.0,train,1.4748165234292618E-4,27.26545310420781,0.6321157079432758
5598.0,5598.0,train,5.9194747470902186E-5,8.025035254369717,0.3305942872984218
5599.0,5599.0,train,1.9143993762506153E-4,60.17493249999979,0.7269341305258993
5600.0,5600.0,train,1.9107433259606514E-4,59.82906783603224,0.7262563731231191
5602.0,5602.0,train,1.5793814593247885E-4,33.2301833759297,0.6572953153743601
5603.0,5603.0,train,2.0276241282188778E-4,70.26446180903038,0.7471131981551662
5605.0,5605.0,train,1.804960715781164E-4,50.34495324977417,0.7059008368272726
5606.0,5606.0,train,1.3143501361383947E-4,21.197432310729557,0.5898301527151492
5607.0,5607.0,train,1.5184940233697007E-4,29.55725096520067,0.6428509123003723
5608.0,5608.0,train,1.685027088551832E-4,41.01327877537909,0.6809853657299998
5610.0,5610.0,train,6.760354646393504E-5,9.31704498896614,0.36769291152402206
5611.0,5611.0,train,1.9833347612658483E-4,66.37754072117248,0.7394038231393978
5612.0,5612.0,train,1.632326362369366E-4,37.050690789223566,0.6693798091603917
5613.0,5613.0,train,1.938967152344345E-4,62.59413628759044,0.7314451773366614
5614.0,5614.0,train,2.3159984611820065E-4,88.17020258163768,0.7920261816292573
5615.0,5615.0,train,1.5942370781477097E-4,34.50653767042346,0.6607299586567122
5619.0,5619.0,train,1.5902338320719834E-4,34.086593195843726,0.659807804288953
5620.0,5620.0,train,1.7502252089353446E-4,45.826309210112726,0.6947808797934236
5622.0,5622.0,train,2.0390539975154504E-4,71.16540895357066,0.7490654773172756
5623.0,5623.0,train,1.596412288942981E-4,34.63918943369707,0.6612299735184349
5624.0,5624.0,train,7.89910969863444E-5,11.08072692224222,0.414677570599964
5628.0,5628.0,train,2.3506170257467E-4,89.29160203259688,0.7968510660196224
5630.0,5630.0,train,1.2887129952865282E-4,20.596359961237592,0.5826378203653725
5631.0,5631.0,train,2.2577727506222173E-4,85.72574020343869,0.7836512590964068
5632.0,5632.0,train,1.454336739781875E-4,26.377581574341228,0.6269715805564127
5636.0,5636.0,train,1.6630228632890276E-4,39.23275891915582,0.6761900546734072
5637.0,5637.0,train,2.062550650377109E-4,73.07398990024413,0.7530316147630675
5640.0,5640.0,train,2.1311656392597085E-4,78.29616342924336,0.7642583450120648
5641.0,5641.0,train,2.0192260772259463E-4,69.62026321160081,0.7456690956459684
5642.0,5642.0,train,1.934727934203381E-4,62.15301402982507,0.7306721420660126
5643.0,5643.0,train,1.9302818979934503E-4,61.667372194656316,0.72985900206308
5644.0,5644.0,train,1.2162467114979436E-4,18.86743368797285,0.5616185029102543
5646.0,5646.0,train,1.8610638803507744E-4,54.947566308280734,0.7168783324074639
5647.0,5647.0,train,1.7847646798811118E-4,48.892896695368535,0.7018458153863234
5648.0,5648.0,train,1.484965299187883E-4,27.713944307586384,0.6346385367630525
5649.0,5649.0,train,1.6808768496099553E-4,40.708473900685185,0.6800863833308981
5650.0,5650.0,train,1.9932244079592161E-4,67.3525125778063,0.741145428723595
5651.0,5651.0,train,1.1186459058681525E-4,16.632407140053527,0.5316260917108842
5653.0,5653.0,train,1.9143943455907078E-4,60.174558564430654,0.7269331990976646
5654.0,5654.0,train,9.381040259492567E-5,13.34481460292588,0.4706330735984543
5656.0,5656.0,train,1.6781367718491814E-4,40.449416892487704,0.6794914676866644
5658.0,5658.0,train,1.9679407626233854E-4,65.04578845581958,0.7366695350729374
5659.0,5659.0,train,1.922500613046634E-4,61.00307208134298,0.7284299624165638
5660.0,5660.0,train,9.067269885861192E-5,12.883074248812486,0.4592501714829361
5661.0,5661.0,train,2.3153246334821972E-4,88.14262348923866,0.7919311401868272
5662.0,5662.0,train,1.7403353637535345E-4,45.079289618036974,0.6927272864334315
5663.0,5663.0,train,1.2255766169465165E-4,19.092593815126744,0.5643829785904086
5664.0,5664.0,train,2.4613742165367455E-4,93.23673735575454,0.8115483636800082
5665.0,5665.0,train,1.3371839214272482E-4,21.846532586888166,0.596131600347245
5667.0,5667.0,train,8.84811617039238E-5,12.498980831017382,0.4511548852543933
5668.0,5668.0,train,1.949626964516264E-4,63.436396387434016,0.7333792386434184
5669.0,5669.0,train,1.6291463361179411E-4,36.83404714609866,0.6686661601780108
5670.0,5670.0,train,2.1011886075793134E-4,76.06552819606276,0.7594177096059223
5671.0,5671.0,train,1.7708460823212906E-4,47.726683868228925,0.6990186997029836
5673.0,5673.0,train,1.8044059246708193E-4,50.31392671796486,0.7057901843227703
5675.0,5675.0,train,2.5339872674692643E-5,3.3097259540892408,0.15786492320071654
5676.0,5676.0,train,2.340803774242593E-4,89.00741210437573,0.7954948483147501
5678.0,5678.0,train,1.1324095080504049E-4,16.975358882630623,0.5359767620616372
5680.0,5680.0,train,1.6532881080417455E-4,38.47042931336361,0.6740456557405861
5685.0,5685.0,train,1.7215997602955228E-4,43.68282623762183,0.688798943312383
5686.0,5686.0,train,2.243431236781605E-4,84.89423769381831,0.7815371912119913
5687.0,5687.0,train,2.278842771504643E-4,86.75384879430987,0.7867201190421367
5688.0,5688.0,train,1.7087817216945527E-4,42.548420450488464,0.686082456847108
5689.0,5689.0,train,1.7712510385592647E-4,47.76249599905006,0.6991013309417892
5691.0,5691.0,train,1.0643537065455599E-4,15.586949964806987,0.5140628518417578
5692.0,5692.0,train,6.830304692240064E-5,9.433074926214589,0.3706847822975885
5694.0,5694.0,train,1.7563764390717075E-4,46.29066624138728,0.6960512334144788
5695.0,5695.0,train,9.519866825325172E-5,13.553281184284828,0.47559263482448877
5697.0,5697.0,train,2.392444801261883E-4,90.92684112186683,0.8025316324637312
5700.0,5700.0,train,1.2383971773580202E-4,19.407960575000093,0.5681533302925161
5702.0,5702.0,train,2.1632878825784035E-4,80.50218478869472,0.7693373372013221
5703.0,5703.0,train,1.4663157732896088E-4,26.931975785559267,0.6299891511663965
5704.0,5704.0,train,7.216731863076292E-5,10.106685856591309,0.3869595589105972
5705.0,5705.0,train,1.7332325328067388E-4,44.49524829633313,0.6912438875199887
5709.0,5709.0,train,1.0135029504155565E-4,14.627323436588258,0.49701607369261935
5710.0,5710.0,train,1.920653935910781E-4,60.76026423989693,0.7280897101500947
5711.0,5711.0,train,1.45661985058297E-4,26.520770086544687,0.6275485981793762
5712.0,5712.0,train,2.81242558050058E-4,98.4447198304045,0.8514659822396407
5713.0,5713.0,train,1.1015976982028337E-4,16.30294978310472,0.5261805610520329
5714.0,5714.0,train,1.3416435749822705E-4,22.00807279902988,0.5973509852772647
5715.0,5715.0,train,1.6008320612087774E-4,35.01106716126145,0.6622436761342476
5716.0,5716.0,train,1.803671814493977E-4,50.27287181941181,0.7056437028248672
5718.0,5718.0,train,1.5552752610819008E-4,31.639216267490184,0.6516477775248897
5719.0,5719.0,train,1.6415315071713766E-4,37.76884527413103,0.671436938803544
5720.0,5720.0,train,9.028383794909857E-5,12.801633717819723,0.45782252847968685
5721.0,5721.0,train,2.0639376493565497E-4,73.19397413650925,0.7532637652419211
5722.0,5722.0,train,2.0177135035099052E-4,69.50867252746845,0.7454081231818539
5724.0,5724.0,train,1.988213995341327E-4,66.79979560877679,0.7402645349787558
5725.0,5725.0,train,1.5323465202039571E-4,30.27956191784865,0.6461897546205136
5726.0,5726.0,train,1.6878356127823316E-4,41.28857218354886,0.6815922859587543
5727.0,5727.0,train,1.4432094651440944E-4,25.805828805966573,0.6241465291260787
5728.0,5728.0,train,1.8857656313184398E-4,57.32721726505485,0.7215807938489835
5730.0,5730.0,train,1.3233491666057826E-4,21.434130150822632,0.5923252727002559
5733.0,5733.0,train,8.213380187374164E-6,1.1126823776385346,0.05416782125441266
5734.0,5734.0,train,2.2443487291286227E-4,84.92890995849343,0.7816730542002
5736.0,5736.0,train,1.5547574619787378E-4,31.599506902602695,0.6515254533208374
5739.0,5739.0,train,2.794323105198843E-4,98.34796613205816,0.8496316068623871
5740.0,5740.0,train,7.583977923420058E-5,10.615255694212864,0.40203627052722724
5741.0,5741.0,train,1.7712256375536467E-4,47.76027319750466,0.6990961485386239
5742.0,5742.0,train,1.6251302877386625E-4,36.59224663963849,0.6677626928651369
5743.0,5743.0,train,1.5303509109908722E-4,30.171701549542096,0.6457106878587378
5744.0,5744.0,train,1.6646634745804456E-4,39.43258619942325,0.6765500614082937
5745.0,5745.0,train,2.5174115672188123E-4,94.4385252551681,0.8185743817012031
5746.0,5746.0,train,2.3638068433350688E-5,3.096888823416956,0.14809129766395868
5747.0,5747.0,train,1.5269852170737413E-4,29.996665594374438,0.6449012479943064
5748.0,5748.0,train,1.87188626094413E-4,56.08340484076725,0.7189482818207389
5750.0,5750.0,train,1.4209354908634688E-4,24.932275480940646,0.6184270538074617
5751.0,5751.0,train,4.583914198842449E-5,6.142182619714506,0.2671457284665103
5752.0,5752.0,train,1.9886624651173785E-4,66.84970855267353,0.7403435036232221
5753.0,5753.0,train,1.2223867255724508E-4,19.02720650360057,0.5634397721406805
5756.0,5756.0,train,1.9025666568866497E-4,58.966886339148076,0.7247344904805822
