x,y,species cloglog values
5203.0,5203.0,9.1496285E-4
5204.0,5204.0,0.002909462
5205.0,5205.0,0.0021936016
5206.0,5206.0,0.003044491
5207.0,5207.0,0.55989444
5208.0,5208.0,0.07014982
5209.0,5209.0,0.5656293
5210.0,5210.0,0.013700918
5211.0,5211.0,0.32833147
5212.0,5212.0,0.011270069
5213.0,5213.0,0.21741155
5214.0,5214.0,0.002995444
5215.0,5215.0,0.17259984
5216.0,5216.0,0.37679955
5217.0,5217.0,0.047715142
5218.0,5218.0,0.112796955
5219.0,5219.0,0.023178518
5220.0,5220.0,0.20960237
5221.0,5221.0,0.0671785
5222.0,5222.0,0.47435206
5223.0,5223.0,0.7192093
5224.0,5224.0,0.020270089
5225.0,5225.0,0.5167143
5226.0,5226.0,0.023027569
5227.0,5227.0,0.0011960451
5228.0,5228.0,0.0036353536
5229.0,5229.0,5.333998E-4
5230.0,5230.0,0.020979213
5231.0,5231.0,0.07790874
5232.0,5232.0,0.22118942
5233.0,5233.0,0.009985338
5234.0,5234.0,0.13884361
5235.0,5235.0,0.16781832
5236.0,5236.0,0.72169155
5237.0,5237.0,0.16893876
5238.0,5238.0,0.0015168394
5239.0,5239.0,0.0026596691
5240.0,5240.0,0.0027696546
5241.0,5241.0,0.012873986
5242.0,5242.0,0.0076785283
5243.0,5243.0,0.0025733297
5244.0,5244.0,0.16408318
5245.0,5245.0,0.07850391
5246.0,5246.0,0.0012245759
5247.0,5247.0,0.0043531945
5248.0,5248.0,0.72745746
5249.0,5249.0,0.18508536
5250.0,5250.0,0.01812942
5251.0,5251.0,0.033377357
5252.0,5252.0,9.021077E-4
5253.0,5253.0,0.007997874
5254.0,5254.0,0.010353357
5255.0,5255.0,0.1928657
5256.0,5256.0,0.0054862355
5257.0,5257.0,0.09591685
5258.0,5258.0,0.0019288427
5259.0,5259.0,0.059787463
5260.0,5260.0,0.037582055
5261.0,5261.0,7.6672074E-4
5262.0,5262.0,0.39139777
5263.0,5263.0,0.005526817
5264.0,5264.0,0.0015164191
5265.0,5265.0,0.07308643
5266.0,5266.0,0.0027730847
5267.0,5267.0,0.0013304196
5268.0,5268.0,8.252548E-4
5269.0,5269.0,0.0010543033
5270.0,5270.0,0.031619303
5271.0,5271.0,5.197278E-4
5272.0,5272.0,0.035607334
5273.0,5273.0,7.1496016E-4
5274.0,5274.0,0.012039846
5275.0,5275.0,0.019775324
5276.0,5276.0,0.0011569961
5277.0,5277.0,0.50069153
5278.0,5278.0,0.017307911
5279.0,5279.0,2.5334535E-4
5280.0,5280.0,0.038883384
5281.0,5281.0,0.0024252767
5282.0,5282.0,0.0018321659
5283.0,5283.0,0.0023235604
5284.0,5284.0,0.0024973424
5285.0,5285.0,6.2856206E-4
5286.0,5286.0,0.0014158254
5287.0,5287.0,0.016226452
5288.0,5288.0,0.0010944175
5289.0,5289.0,0.14356616
5290.0,5290.0,8.363931E-4
5291.0,5291.0,3.6474274E-4
5292.0,5292.0,0.029729597
5293.0,5293.0,0.011893629
5294.0,5294.0,0.013838155
5295.0,5295.0,0.002218924
5296.0,5296.0,0.00789843
5297.0,5297.0,0.059422642
5298.0,5298.0,0.093322225
5299.0,5299.0,0.6732178
5300.0,5300.0,0.2766545
5301.0,5301.0,0.0023849988
5302.0,5302.0,0.0022831874
5303.0,5303.0,0.158308
5304.0,5304.0,5.5124564E-4
5305.0,5305.0,0.04074872
5306.0,5306.0,0.0023381347
5307.0,5307.0,0.09892838
5308.0,5308.0,7.105037E-4
5309.0,5309.0,0.005614751
5310.0,5310.0,0.08467306
5311.0,5311.0,0.001169117
5312.0,5312.0,0.023210336
5313.0,5313.0,0.01427208
5314.0,5314.0,0.0019974872
5315.0,5315.0,0.16214643
5316.0,5316.0,0.13263933
5317.0,5317.0,0.2383327
5318.0,5318.0,0.14399233
5319.0,5319.0,5.3998356E-4
5320.0,5320.0,0.02040381
5321.0,5321.0,0.116392486
5322.0,5322.0,0.0074484767
5323.0,5323.0,0.083748214
5324.0,5324.0,8.616112E-4
5325.0,5325.0,1.1241697E-4
5326.0,5326.0,0.0035069485
5327.0,5327.0,0.0015733093
5328.0,5328.0,0.03288228
5329.0,5329.0,0.0039770757
5330.0,5330.0,0.0028328947
5331.0,5331.0,0.013585994
5332.0,5332.0,4.4979266E-4
5333.0,5333.0,0.0018154606
5334.0,5334.0,0.0019668879
5335.0,5335.0,0.012264253
5336.0,5336.0,0.0013822027
5337.0,5337.0,0.023509473
5338.0,5338.0,2.1077273E-4
5339.0,5339.0,0.024201835
5340.0,5340.0,0.0030920582
5341.0,5341.0,0.0036252846
5342.0,5342.0,0.15517776
5343.0,5343.0,0.30850327
5344.0,5344.0,0.034270946
5345.0,5345.0,8.1971125E-4
5346.0,5346.0,0.07499722
5347.0,5347.0,0.29490852
5348.0,5348.0,0.075456485
5349.0,5349.0,0.7528818
5350.0,5350.0,0.029539501
5351.0,5351.0,0.0024158717
5352.0,5352.0,0.35365373
5353.0,5353.0,0.007810001
5354.0,5354.0,0.09777766
5355.0,5355.0,0.020961754
5356.0,5356.0,0.07608995
5357.0,5357.0,0.0075768917
5358.0,5358.0,0.0023975119
5359.0,5359.0,0.2533447
5360.0,5360.0,0.44062635
5361.0,5361.0,0.010771263
5362.0,5362.0,0.54302406
5363.0,5363.0,0.0043374533
5364.0,5364.0,0.0013365371
5365.0,5365.0,0.03198154
5366.0,5366.0,0.22800136
5367.0,5367.0,8.488115E-4
5368.0,5368.0,0.010362854
5369.0,5369.0,0.001260534
5370.0,5370.0,0.24162915
5371.0,5371.0,0.015431839
5372.0,5372.0,0.037196677
5373.0,5373.0,6.51071E-4
5374.0,5374.0,0.0011440404
5375.0,5375.0,6.698738E-4
5376.0,5376.0,0.5945822
5377.0,5377.0,0.19109263
5378.0,5378.0,8.6522585E-4
5379.0,5379.0,8.0101256E-4
5380.0,5380.0,0.73573065
5381.0,5381.0,0.0055777924
5382.0,5382.0,0.0019521313
5383.0,5383.0,0.014291992
5384.0,5384.0,9.054594E-4
5385.0,5385.0,0.068391435
5386.0,5386.0,0.18756083
5387.0,5387.0,0.63142985
5388.0,5388.0,0.11743693
5389.0,5389.0,0.376867
5390.0,5390.0,0.009280394
5391.0,5391.0,0.15406303
5392.0,5392.0,0.0075347354
5393.0,5393.0,0.7510668
5394.0,5394.0,0.011510708
5395.0,5395.0,7.0718786E-4
5396.0,5396.0,9.7004685E-4
5397.0,5397.0,0.38938597
5398.0,5398.0,0.017417649
5399.0,5399.0,0.6692196
5400.0,5400.0,0.10156823
5401.0,5401.0,0.0017724157
5402.0,5402.0,0.003293037
5403.0,5403.0,6.2369E-4
5404.0,5404.0,0.07873508
5405.0,5405.0,0.25511318
5406.0,5406.0,9.726864E-4
5407.0,5407.0,0.009842489
5408.0,5408.0,0.0010060701
5409.0,5409.0,6.975503E-5
5410.0,5410.0,0.0028133348
5411.0,5411.0,0.03759464
5412.0,5412.0,0.25370273
5413.0,5413.0,0.0015843817
5414.0,5414.0,0.03096369
5415.0,5415.0,0.0046003703
5416.0,5416.0,0.27934414
5417.0,5417.0,0.3424431
5418.0,5418.0,0.0016406645
5419.0,5419.0,0.0035006336
5420.0,5420.0,0.010021742
5421.0,5421.0,0.016399123
5422.0,5422.0,0.0018140448
5423.0,5423.0,0.003759379
5424.0,5424.0,0.040973928
5425.0,5425.0,0.048611276
5426.0,5426.0,0.020144342
5427.0,5427.0,0.028919151
5428.0,5428.0,0.009556867
5429.0,5429.0,0.06785769
5430.0,5430.0,0.3832008
5431.0,5431.0,0.0026092567
5432.0,5432.0,0.010746645
5433.0,5433.0,7.6945854E-4
5434.0,5434.0,3.5135576E-4
5435.0,5435.0,0.002204209
5436.0,5436.0,0.0061636404
5437.0,5437.0,0.31626186
5438.0,5438.0,2.204284E-4
5439.0,5439.0,0.03923931
5440.0,5440.0,0.0746347
5441.0,5441.0,0.007908888
5442.0,5442.0,0.005849057
5443.0,5443.0,7.8513176E-4
5444.0,5444.0,0.0046549365
5445.0,5445.0,5.859763E-4
5446.0,5446.0,0.037671532
5447.0,5447.0,0.1351779
5448.0,5448.0,0.0020494827
5449.0,5449.0,0.012181063
5450.0,5450.0,0.09559211
5451.0,5451.0,0.0065533053
5452.0,5452.0,0.025969243
5453.0,5453.0,0.0046867556
5454.0,5454.0,0.015214326
5455.0,5455.0,0.005915374
5456.0,5456.0,0.0041565206
5457.0,5457.0,0.07008485
5458.0,5458.0,0.10753983
5459.0,5459.0,7.772538E-4
5460.0,5460.0,0.006202362
5461.0,5461.0,5.6410243E-4
5462.0,5462.0,0.24387608
5463.0,5463.0,0.014684627
5464.0,5464.0,0.061337065
5465.0,5465.0,1.6310766E-4
5466.0,5466.0,0.09619075
5467.0,5467.0,0.041856665
5468.0,5468.0,0.20669824
5469.0,5469.0,0.012661413
5470.0,5470.0,0.098895915
5471.0,5471.0,0.22451483
5472.0,5472.0,0.014590373
5473.0,5473.0,0.04220406
5474.0,5474.0,0.3408836
5475.0,5475.0,7.5875E-4
5476.0,5476.0,0.0017419793
5477.0,5477.0,0.06649661
5478.0,5478.0,0.0074582696
5479.0,5479.0,0.3326375
5480.0,5480.0,0.17802423
5481.0,5481.0,0.012379917
5482.0,5482.0,0.31078267
5483.0,5483.0,0.0024820182
5484.0,5484.0,0.04625248
5485.0,5485.0,0.67374
5486.0,5486.0,0.26902193
5487.0,5487.0,6.710649E-4
5488.0,5488.0,7.854819E-4
5489.0,5489.0,0.014807039
5490.0,5490.0,8.502393E-4
5491.0,5491.0,0.09911185
5492.0,5492.0,0.020085666
5493.0,5493.0,0.004939389
5494.0,5494.0,0.016902436
5495.0,5495.0,0.14243089
5496.0,5496.0,0.7533995
5497.0,5497.0,0.011072462
5498.0,5498.0,0.63328886
5499.0,5499.0,2.7857994E-4
5500.0,5500.0,0.010305741
5501.0,5501.0,0.0030342813
5502.0,5502.0,5.1502767E-4
5503.0,5503.0,0.05463351
5504.0,5504.0,0.036355384
5505.0,5505.0,7.158434E-4
5506.0,5506.0,0.0017590361
5507.0,5507.0,0.17424537
5508.0,5508.0,0.1565155
5509.0,5509.0,0.01751665
5510.0,5510.0,0.755203
5511.0,5511.0,0.106847726
5512.0,5512.0,0.15964152
5513.0,5513.0,1.12787675E-4
5514.0,5514.0,0.0011051184
5515.0,5515.0,0.084445864
5516.0,5516.0,0.12936945
5517.0,5517.0,0.32527444
5518.0,5518.0,2.2268826E-4
5519.0,5519.0,0.66120636
5520.0,5520.0,0.015275441
5521.0,5521.0,2.984493E-4
5522.0,5522.0,0.0022372939
5523.0,5523.0,0.22488697
5524.0,5524.0,0.061351724
5525.0,5525.0,0.7223036
5526.0,5526.0,0.2155391
5527.0,5527.0,0.005672255
5528.0,5528.0,0.0073849508
5529.0,5529.0,8.4754877E-4
5530.0,5530.0,0.35251746
5531.0,5531.0,0.0026235816
5532.0,5532.0,0.016088765
5533.0,5533.0,0.0015330061
5534.0,5534.0,0.014593198
5535.0,5535.0,0.022264102
5536.0,5536.0,3.3052382E-4
5537.0,5537.0,3.1938773E-4
5538.0,5538.0,9.467864E-4
5539.0,5539.0,0.11560711
5540.0,5540.0,3.7412424E-4
5541.0,5541.0,0.32203606
5542.0,5542.0,0.009158338
5543.0,5543.0,0.012351593
5544.0,5544.0,9.84132E-4
5545.0,5545.0,0.033147007
5546.0,5546.0,0.15011284
5547.0,5547.0,0.006508747
5548.0,5548.0,0.18596119
5549.0,5549.0,4.8985565E-4
5550.0,5550.0,0.06367077
5551.0,5551.0,8.4430963E-4
5552.0,5552.0,0.01157262
5553.0,5553.0,0.026123352
5554.0,5554.0,0.0010042771
5555.0,5555.0,0.015973998
5556.0,5556.0,0.092170365
5557.0,5557.0,0.0053679156
5558.0,5558.0,0.035283178
5559.0,5559.0,6.306517E-4
5560.0,5560.0,0.036110543
5561.0,5561.0,0.074121006
5562.0,5562.0,7.1816496E-4
5563.0,5563.0,0.010379861
5564.0,5564.0,0.0015325168
5565.0,5565.0,0.027915534
5566.0,5566.0,0.01163219
5567.0,5567.0,0.20263706
5568.0,5568.0,0.35878092
5569.0,5569.0,0.56528974
5570.0,5570.0,0.016165605
5571.0,5571.0,0.013272149
5572.0,5572.0,0.14876996
5573.0,5573.0,0.061260942
5574.0,5574.0,0.030775625
5575.0,5575.0,0.75170594
5576.0,5576.0,0.048799463
5577.0,5577.0,0.0024911133
5578.0,5578.0,0.0015429233
5579.0,5579.0,0.026388608
5580.0,5580.0,0.032844935
5581.0,5581.0,0.112394474
5582.0,5582.0,0.0010022967
5583.0,5583.0,0.029941518
5584.0,5584.0,0.32678643
5585.0,5585.0,0.15755634
5586.0,5586.0,0.19601485
5587.0,5587.0,0.008046289
5588.0,5588.0,0.010343477
5589.0,5589.0,2.0900911E-4
5590.0,5590.0,0.0037490097
5591.0,5591.0,6.0948066E-4
5592.0,5592.0,0.16118653
5593.0,5593.0,0.6546242
5594.0,5594.0,0.009409994
5595.0,5595.0,9.325438E-4
5596.0,5596.0,0.0021305091
5597.0,5597.0,0.022453478
5598.0,5598.0,1.0274658E-4
5599.0,5599.0,0.013275084
5600.0,5600.0,0.13780867
5601.0,5601.0,0.50092924
5602.0,5602.0,0.010355654
5603.0,5603.0,0.0014673802
5604.0,5604.0,0.08135695
5605.0,5605.0,9.029976E-5
5606.0,5606.0,0.0103538195
5607.0,5607.0,0.012919026
5608.0,5608.0,4.3780467E-4
5609.0,5609.0,0.6018602
5610.0,5610.0,0.20882203
5611.0,5611.0,0.023691725
5612.0,5612.0,0.0068511292
5613.0,5613.0,0.003577869
5614.0,5614.0,0.011160336
5615.0,5615.0,0.012831143
5616.0,5616.0,0.0074349893
5617.0,5617.0,0.0018399312
5618.0,5618.0,0.0019987382
5619.0,5619.0,0.0012319125
5620.0,5620.0,0.0019631532
5621.0,5621.0,0.41849846
5622.0,5622.0,0.009440375
5623.0,5623.0,0.28950778
5624.0,5624.0,0.12096148
5625.0,5625.0,0.014605384
5626.0,5626.0,3.6882292E-4
5627.0,5627.0,0.18116595
5628.0,5628.0,0.37899745
5629.0,5629.0,0.001390761
5630.0,5630.0,0.0046006734
5631.0,5631.0,0.2610477
5632.0,5632.0,0.09577987
5633.0,5633.0,0.14159754
5634.0,5634.0,4.544841E-4
5635.0,5635.0,0.20433816
5636.0,5636.0,0.028749324
5637.0,5637.0,0.0054247975
5638.0,5638.0,0.16029881
5639.0,5639.0,0.0012525877
5640.0,5640.0,0.0018524455
5641.0,5641.0,0.005127292
5642.0,5642.0,0.0059440476
5643.0,5643.0,0.019973727
5644.0,5644.0,0.009504529
5645.0,5645.0,0.003344743
5646.0,5646.0,0.0016687416
5647.0,5647.0,0.20716058
5648.0,5648.0,0.0028092812
5649.0,5649.0,0.02359835
5650.0,5650.0,0.085567035
5651.0,5651.0,0.0047713597
5652.0,5652.0,0.008088443
5653.0,5653.0,0.035272006
5654.0,5654.0,0.014830927
5655.0,5655.0,0.0015988996
5656.0,5656.0,0.042746186
5657.0,5657.0,0.03260956
5658.0,5658.0,0.0033537725
5659.0,5659.0,0.4300117
5660.0,5660.0,0.39208418
5661.0,5661.0,0.16980563
5662.0,5662.0,0.0015458628
5663.0,5663.0,0.012044584
5664.0,5664.0,0.010134173
5665.0,5665.0,0.045025177
5666.0,5666.0,0.060688023
5667.0,5667.0,0.0023047493
5668.0,5668.0,0.0019617993
5669.0,5669.0,0.04588415
5670.0,5670.0,0.002306599
5671.0,5671.0,0.0025363532
5672.0,5672.0,0.011862476
5673.0,5673.0,0.012402714
5674.0,5674.0,0.09410551
5675.0,5675.0,0.031212687
5676.0,5676.0,0.0010246703
5677.0,5677.0,0.6994309
5678.0,5678.0,8.1707013E-4
5679.0,5679.0,0.12824175
5680.0,5680.0,0.2675101
5681.0,5681.0,0.007304918
5682.0,5682.0,0.5420626
5683.0,5683.0,0.35152972
5684.0,5684.0,0.30501944
5685.0,5685.0,0.0023569749
5686.0,5686.0,0.018825073
5687.0,5687.0,0.0022552502
5688.0,5688.0,0.005260683
5689.0,5689.0,0.0067462367
5690.0,5690.0,0.24110498
5691.0,5691.0,0.021608157
5692.0,5692.0,0.018066823
5693.0,5693.0,6.0874235E-4
5694.0,5694.0,0.036382742
5695.0,5695.0,0.15152755
5696.0,5696.0,0.0073953434
5697.0,5697.0,0.0087462235
5698.0,5698.0,0.017863525
5699.0,5699.0,4.1706013E-4
5700.0,5700.0,0.021531738
5701.0,5701.0,0.14859432
5702.0,5702.0,0.0075630946
5703.0,5703.0,0.0065573137
5704.0,5704.0,0.0010882488
5705.0,5705.0,0.0083637815
5706.0,5706.0,0.36075333
5707.0,5707.0,0.0017189009
5708.0,5708.0,0.099764414
5709.0,5709.0,0.04997877
5710.0,5710.0,0.124974094
5711.0,5711.0,0.012453791
5712.0,5712.0,0.041777305
5713.0,5713.0,0.6173002
5714.0,5714.0,0.0096383225
5715.0,5715.0,0.0058085825
5716.0,5716.0,0.29070434
5717.0,5717.0,0.041209493
5718.0,5718.0,0.0017621375
5719.0,5719.0,0.011314607
5720.0,5720.0,0.026090236
5721.0,5721.0,0.0056644096
5722.0,5722.0,5.8909325E-4
5723.0,5723.0,0.036634758
5724.0,5724.0,0.002533779
5725.0,5725.0,0.14968483
5726.0,5726.0,0.24666522
5727.0,5727.0,0.01717315
5728.0,5728.0,0.05507149
5729.0,5729.0,0.0015791648
5730.0,5730.0,0.0034809983
5731.0,5731.0,0.016557278
5732.0,5732.0,0.0039907712
5733.0,5733.0,0.03577892
5734.0,5734.0,0.015178356
5735.0,5735.0,4.8132022E-4
5736.0,5736.0,3.888638E-4
5737.0,5737.0,0.026085716
5738.0,5738.0,3.1053074E-4
5739.0,5739.0,0.055534232
5740.0,5740.0,0.032300513
5741.0,5741.0,0.0036175014
5742.0,5742.0,1.5023231E-4
5743.0,5743.0,0.33988076
5744.0,5744.0,0.2782458
5745.0,5745.0,0.007107782
5746.0,5746.0,0.061661113
5747.0,5747.0,0.16287947
5748.0,5748.0,0.0016744304
5749.0,5749.0,0.017523922
5750.0,5750.0,0.056770183
5751.0,5751.0,0.06773815
5752.0,5752.0,0.035246953
5753.0,5753.0,0.017453916
5754.0,5754.0,0.029252794
5755.0,5755.0,0.06684849
5756.0,5756.0,0.19324397
5757.0,5757.0,0.01118895
5758.0,5758.0,1.1226878E-4
5759.0,5759.0,0.007242898
5760.0,5760.0,0.002591829
5761.0,5761.0,0.0015018967
5762.0,5762.0,0.0087462235
5763.0,5763.0,0.29201502
5764.0,5764.0,4.841985E-4
5765.0,5765.0,0.0041131433
5766.0,5766.0,0.034354664
5767.0,5767.0,0.4796039
5768.0,5768.0,0.0016084726
5769.0,5769.0,3.231701E-4
5770.0,5770.0,7.000338E-4
5771.0,5771.0,0.43142152
5772.0,5772.0,0.013942144
5773.0,5773.0,0.15338011
5774.0,5774.0,0.3506378
5775.0,5775.0,0.0099096345
5776.0,5776.0,0.26159987
5777.0,5777.0,0.007328451
5778.0,5778.0,0.17724364
5779.0,5779.0,0.0010021813
5780.0,5780.0,0.1171378
5781.0,5781.0,0.0020780198
5782.0,5782.0,0.007837639
5783.0,5783.0,0.3163405
5784.0,5784.0,0.0011791144
5785.0,5785.0,0.013008971
5786.0,5786.0,0.004973474
5787.0,5787.0,0.34661418
5788.0,5788.0,0.019537471
5789.0,5789.0,0.073037505
5790.0,5790.0,0.69404703
5791.0,5791.0,0.50026846
5792.0,5792.0,0.7706561
5793.0,5793.0,0.036734078
5794.0,5794.0,0.037159014
5795.0,5795.0,0.0019341821
5796.0,5796.0,0.06350267
5797.0,5797.0,0.006115477
5798.0,5798.0,0.043768328
5799.0,5799.0,0.106753014
5800.0,5800.0,0.008914771
5801.0,5801.0,0.021900686
5802.0,5802.0,0.002281541
5803.0,5803.0,0.0026043437
5804.0,5804.0,0.04661885
5805.0,5805.0,0.4093546
5806.0,5806.0,0.010411102
5807.0,5807.0,0.024485694
5808.0,5808.0,0.0038377042
5809.0,5809.0,0.009387545
5810.0,5810.0,0.0017777617
5811.0,5811.0,0.3984323
5812.0,5812.0,0.30669442
5813.0,5813.0,0.027899968
5814.0,5814.0,0.093589894
5815.0,5815.0,0.017371275
5816.0,5816.0,4.6285326E-4
5817.0,5817.0,0.0898449
5818.0,5818.0,0.0010819504
5819.0,5819.0,0.035172332
5820.0,5820.0,0.01907648
5821.0,5821.0,0.05202434
5822.0,5822.0,0.001057408
5823.0,5823.0,0.6960123
5824.0,5824.0,0.0017468665
5825.0,5825.0,0.0028738708
5826.0,5826.0,0.11818173
5827.0,5827.0,0.22965908
5828.0,5828.0,0.7411481
5829.0,5829.0,7.4770174E-4
5830.0,5830.0,5.249895E-4
5831.0,5831.0,0.07924816
5832.0,5832.0,0.008937573
5833.0,5833.0,2.2607806E-4
5834.0,5834.0,0.25119793
5835.0,5835.0,0.0013926909
5836.0,5836.0,0.801589
5837.0,5837.0,0.001614101
5838.0,5838.0,0.0013112047
5839.0,5839.0,0.34857646
5840.0,5840.0,0.42723382
5841.0,5841.0,0.6477209
5842.0,5842.0,0.24639842
5843.0,5843.0,0.13285099
5844.0,5844.0,0.08937047
5845.0,5845.0,0.008885168
5846.0,5846.0,7.5933227E-4
5847.0,5847.0,4.5289856E-4
5848.0,5848.0,0.048575364
5849.0,5849.0,0.03444024
5850.0,5850.0,0.0996636
5851.0,5851.0,0.03765449
5852.0,5852.0,0.015400695
5853.0,5853.0,0.026473232
5854.0,5854.0,0.003243799
5855.0,5855.0,0.20867974
5856.0,5856.0,0.006983454
5857.0,5857.0,0.001819368
5858.0,5858.0,0.018672084
5859.0,5859.0,0.2574616
5860.0,5860.0,0.0020125352
5861.0,5861.0,0.0030867623
5862.0,5862.0,0.005686605
5863.0,5863.0,0.01578315
5864.0,5864.0,0.02321117
5865.0,5865.0,0.46391317
5866.0,5866.0,0.0026921155
5867.0,5867.0,0.040829763
5868.0,5868.0,0.0019861502
5869.0,5869.0,0.23707558
5870.0,5870.0,0.023149319
5871.0,5871.0,0.0063758865
5872.0,5872.0,0.016618049
5873.0,5873.0,0.08242038
5874.0,5874.0,0.07555738
5875.0,5875.0,0.014724778
5876.0,5876.0,0.015162393
5877.0,5877.0,0.021624936
5878.0,5878.0,0.0034896191
5879.0,5879.0,0.0862083
5880.0,5880.0,0.0013891059
5881.0,5881.0,0.018135808
5882.0,5882.0,0.08050931
5883.0,5883.0,0.004468577
5884.0,5884.0,0.55894804
5885.0,5885.0,0.3108743
5886.0,5886.0,0.008751539
5887.0,5887.0,0.003706837
5888.0,5888.0,0.0072092605
5889.0,5889.0,0.021158818
5890.0,5890.0,0.016615354
5891.0,5891.0,0.0065453355
5892.0,5892.0,0.092445716
5893.0,5893.0,6.015523E-4
5894.0,5894.0,0.25438473
5895.0,5895.0,0.013870216
5896.0,5896.0,6.752792E-4
5897.0,5897.0,0.0934706
5898.0,5898.0,0.0011679627
5899.0,5899.0,0.04709507
5900.0,5900.0,0.25215477
5901.0,5901.0,0.0027031775
5902.0,5902.0,0.0044890633
5903.0,5903.0,0.11393049
5904.0,5904.0,3.0895922E-4
5905.0,5905.0,8.3583454E-4
5906.0,5906.0,0.29184276
5907.0,5907.0,0.0017578775
5908.0,5908.0,0.006638894
5909.0,5909.0,0.11104192
5910.0,5910.0,0.77641565
5911.0,5911.0,0.08234599
5912.0,5912.0,0.0049701603
5913.0,5913.0,0.01697865
5914.0,5914.0,0.010560575
5915.0,5915.0,0.07631617
5916.0,5916.0,2.6804736E-4
5917.0,5917.0,6.717514E-4
5918.0,5918.0,0.0018798972
5919.0,5919.0,0.018090853
5920.0,5920.0,0.0046974355
5921.0,5921.0,0.11570998
5922.0,5922.0,0.047563538
5923.0,5923.0,0.0011665196
5924.0,5924.0,0.038677704
5925.0,5925.0,0.053355962
5926.0,5926.0,0.006627753
5927.0,5927.0,5.2258704E-4
5928.0,5928.0,0.08608092
5929.0,5929.0,0.025298385
5930.0,5930.0,0.36688972
5931.0,5931.0,0.0012350417
5932.0,5932.0,0.032663908
5933.0,5933.0,0.019825682
5934.0,5934.0,0.012625118
5935.0,5935.0,0.0034465159
5936.0,5936.0,0.0016986841
5937.0,5937.0,0.036809165
5938.0,5938.0,7.9974404E-4
5939.0,5939.0,0.007379144
5940.0,5940.0,0.0031866
5941.0,5941.0,0.0031717427
5942.0,5942.0,2.3336514E-4
5943.0,5943.0,9.0225646E-4
5944.0,5944.0,0.19161056
5945.0,5945.0,0.010480693
5946.0,5946.0,0.0060223984
5947.0,5947.0,0.05884656
5948.0,5948.0,0.30781615
5949.0,5949.0,0.019313142
5950.0,5950.0,0.037463307
5951.0,5951.0,0.0011054779
5952.0,5952.0,0.051018037
5953.0,5953.0,0.07172129
5954.0,5954.0,0.10629108
5955.0,5955.0,0.0019210769
5956.0,5956.0,0.057209466
5957.0,5957.0,0.0016293435
5958.0,5958.0,0.73526424
5959.0,5959.0,0.6690978
5960.0,5960.0,0.0021398428
5961.0,5961.0,0.32594243
5962.0,5962.0,0.0080889035
5963.0,5963.0,0.016635576
5964.0,5964.0,0.00699023
5965.0,5965.0,0.014130166
5966.0,5966.0,0.027613249
5967.0,5967.0,0.0032148447
5968.0,5968.0,0.0010868543
5969.0,5969.0,0.018728685
5970.0,5970.0,0.009372496
5971.0,5971.0,0.013340611
5972.0,5972.0,0.040045727
5973.0,5973.0,0.0015100341
5974.0,5974.0,0.14730868
5975.0,5975.0,0.20862177
5976.0,5976.0,4.1010336E-4
5977.0,5977.0,0.14770092
5978.0,5978.0,0.0017947286
5979.0,5979.0,0.11260613
5980.0,5980.0,0.015294373
5981.0,5981.0,0.006011533
5982.0,5982.0,0.2800413
5983.0,5983.0,0.54461193
5984.0,5984.0,1.1267005E-4
5985.0,5985.0,0.0147446375
5986.0,5986.0,0.123889945
5987.0,5987.0,8.2105555E-4
5988.0,5988.0,0.036532614
5989.0,5989.0,0.014217102
5990.0,5990.0,0.426518
5991.0,5991.0,0.2728184
5992.0,5992.0,0.020389687
5993.0,5993.0,0.0036590162
5994.0,5994.0,0.00791163
5995.0,5995.0,0.100997314
5996.0,5996.0,0.0057417066
5997.0,5997.0,0.018083274
5998.0,5998.0,0.002172743
5999.0,5999.0,0.014444426
6000.0,6000.0,0.06936173
6001.0,6001.0,0.36530188
6002.0,6002.0,0.0014553964
6003.0,6003.0,0.004746432
6004.0,6004.0,0.0063037705
6005.0,6005.0,0.3554321
6006.0,6006.0,0.006952063
6007.0,6007.0,0.002785664
6008.0,6008.0,0.01143192
6009.0,6009.0,1.7080993E-4
6010.0,6010.0,0.0022728029
6011.0,6011.0,0.15607347
6012.0,6012.0,0.0077493135
6013.0,6013.0,0.0050647897
6014.0,6014.0,0.3846208
6015.0,6015.0,0.0018593731
6016.0,6016.0,0.025176562
6017.0,6017.0,0.0014524264
6018.0,6018.0,0.05328841
6019.0,6019.0,5.919715E-4
6020.0,6020.0,0.0120888045
6021.0,6021.0,0.03646743
6022.0,6022.0,3.9811042E-4
6023.0,6023.0,0.0012016359
6024.0,6024.0,6.3160696E-4
6025.0,6025.0,7.628472E-4
6026.0,6026.0,0.0022372124
6027.0,6027.0,0.29976812
6028.0,6028.0,0.010480883
6029.0,6029.0,0.0045695133
6030.0,6030.0,0.017374292
6031.0,6031.0,0.0027944183
6032.0,6032.0,0.0015373281
6033.0,6033.0,0.022917794
6034.0,6034.0,0.39997694
6035.0,6035.0,0.039106883
6036.0,6036.0,0.002502776
6037.0,6037.0,9.075427E-4
6038.0,6038.0,0.03605525
6039.0,6039.0,7.6912076E-4
6040.0,6040.0,9.461948E-5
6041.0,6041.0,0.048146382
6042.0,6042.0,0.34387958
6043.0,6043.0,0.0012954063
6044.0,6044.0,0.0014297372
6045.0,6045.0,0.0072414824
6046.0,6046.0,8.6569926E-4
6047.0,6047.0,0.0062838783
